title,name,email
Monsieur,LOUIS-JOSEPH,soubran@mairie17.com
Monsieur,BENOIST,mairie-de-bagnizeau@wanadoo.fr
Madame,BEGEY,ballans@mairie17.com
Monsieur,ARNAUD,blanzac-les-matha@mairie17.com
Monsieur,GOURSAUD,mairiebriesousmatha@wanadoo.fr
Monsieur,PEROT,la-brousse@mairie17.com
Monsieur,LAMIRAUD,mairie.courcerac@wanadoo.fr
Madame,MEGRIER,cresse@mairie17.com
Madame,CAIVEAU,gibourne@mairie17.com
Monsieur,BOISNIER,le.gicq@mairie17.com
Monsieur,GOUJEAUD,haimps@mairie17.com
Monsieur,DARDILLAT,louzignac@mairie17.com
Monsieur,HAIRIE,matha@mairie17.com
Monsieur,BRANDY,mons4@wanadoo.fr
Monsieur,GAILLARD,prignac2@wanadoo.fr
Monsieur,BOUILLÉ,sonnac.mairie17@wanadoo.fr
Monsieur,MARTINEAU,thors@mairie17.com
Monsieur,WICIAK,touches-de-perigny@mairie17.com
Madame,ROCHETEAU,benon@mairie17.com
Madame,BOIREAU,mairie.courcon@mairie17.com
Monsieur,RENAUD,cram-chaban@mairie17.com
Monsieur,BESSON,mairie.ferrieres.17@wanadoo.fr
Monsieur,GALLIAN,lagrevesurmignon@mairie17.com
Monsieur,PELLETIER,mairie.lalaigne@orange.fr
Monsieur,SERVANT,la.ronde@mairie17.com
Madame,BOUTILLIER,st.cyr.du.doret@mairie17.com
Monsieur,PETIT,liversay@mairie17.com
Monsieur,BOUHIER,taugon@mairie17.com
Monsieur,DENIER,mairie@ville-perigny.fr
Monsieur,PROUST,mairie@saint-georges-oleron.fr
Monsieur,QUENTIN ,mairie@mairie-royan.fr
Monsieur,DE VILLELUME,st-sulpice-de-royan@mairie17.com
Monsieur,ALLEAUME,bedenac@mairie17.com
Monsieur,PERRIER,mairiebran2@wanadoo.fr
Madame,MATTIAZZO,bussac-foret@mairie17.com
Monsieur,CHAILLOU,chatenet@mairie17.com
Monsieur,LOUASSIER,chepniers@mairie17.com
Monsieur,SOULARD,chevanceaux@mairie17.com
Monsieur,SALLEBERT,mairie.merignac@wanadoo.fr
Monsieur,MORASSUTTI,mairiemontlieulagarde@wanadoo.fr
Monsieur,RAPITEAU,orignolles@mairie17.com
Monsieur,FOURCADE,mairie.lepin@orange.fr
Monsieur,MICHEAU,mairie.polignac@numeo.fr
Monsieur,FRADON,mairie.pouillac@wanadoo.fr
Monsieur,GUÉRIN,saint.palais.de.negrignac@mairie17.com
Monsieur,POURTEAU,sainte.colombe@mairie17.com
Monsieur,VINCENT,mairie.bourgneuf@wanadoo.fr
Madame,GUERRY-GAZEAU,infos@mairie-clavette.fr
Monsieur,BOUFFET,mairie@croix-chapeau.fr
Monsieur,COPPOLANI,mairie.lj@wanadoo.fr
Monsieur,BAUDON,mairie@la-jarrie.fr
Monsieur,KUHN,mairie.montroy@wanadoo.fr
Monsieur,ARDOUIN,saintchristophe@mairie17.com
Monsieur,GERVAIS,st-medard-aunis@mairie17.com
Monsieur,LÉGET,mairie-saint-rogatien@wanadoo.fr
Monsieur,DESMESTER,mairie@saint-vivien17.fr
Monsieur,GRIMPRET,mairie@sainte-soulle.fr
Monsieur,MORISSE,salles-sur-mer@mairie17.com
Monsieur,FAGOT,accueil@andillylesmarais.fr
Monsieur,BOISSEAU,mairie-de-charron@wanadoo.fr
Monsieur,BLANCHARD,longeves2@wanadoo.fr
Monsieur,BELHADJ,mairie@ville-marans.fr
Madame,AMY-MOIE,st.ouen.daunis@mairie17.com
Monsieur,VENDITTOZZI,villedoux@mairie17.com
Madame,METOYER,mairie.bois@wanadoo.fr
Monsieur,BERTRAND,champagnolles@mairie17.com
Madame,MAUROY,clion.sur.seugne@mairie17.com
Monsieur,GARNIER,lorignac@mairie17.com
Monsieur,GERVREAU,mosnac@mairie17.com
Monsieur,LANGLAIS,plassacmairie17@orange.fr
Monsieur,CHÉRAT,stciers.du.taillon@mairie17.com
Monsieur,MAZZOCCHI,saint.dizant.du.gua@mairie17.com
Monsieur,GERVREAU,saint-fort-sur-gironde@mairie17.com
Monsieur,QUESSON,mairie.stgenis17@sfr.fr
Madame,CAYUELA,communestgeorgesantignac@wanadoo.fr
Monsieur,CORBIÈRE,saint-germain-du-seudre@mairie17.com
Monsieur,HÉRAUD,saint-gregoire-dardennes@mairie17.com
Madame,RIFFAUD,st.romain.sur.gironde@mairie17.com
Madame,OCTEAU,mairie.stsigismond17@orange.fr
Monsieur,OLIVIER,mairie.sainteramee@wanadoo.fr
Monsieur,GANDAUBER,beurlay@mairie17.com
Monsieur,VIDAL,les.essards@mairie17.com
Monsieur,MICHAUD,geay@mairie17.com
Monsieur,BACHEREAU,plassay@mairie17.com
Monsieur,MAYAU,mairie@ville-pont-labbe-darnoult.fr
Madame,BOURSIQUOT,romegoux@mairie17.com
Monsieur,GRENON,mairie@st-porchaire.fr
Madame,SIGNAT,mairie-stsulpicearnoult@wanadoo.fr
Monsieur,GACHET,sainte-gemme@mairie17.com
Madame,RIVIERE,sainte-radegonde@mairie17.com
Monsieur,MACHEFERT,mairie.soulignonnes@wanadoo.fr
Monsieur,DOUBLET,mairie.trizay@wanadoo.fr
Monsieur,GAILLOT,la.vallee@mairie17.com
Monsieur,FORTIN,cravans@mairie17.com
Monsieur,GIRARD,gemozac@mairie17.com
Monsieur,BOISSELET,givrezac@mairie17.com
Monsieur,MASSIAS,jazennes@mairie17.com
Monsieur,GEORGEON,montpellier.de.medillan@mairie17.com
Monsieur,PUYON,st.andre.de.lidon@mairie17.com
Monsieur,PROU,st.simon@mairie17.com
Monsieur,VIAS,tanzac@mairie17.com
Monsieur,MAXIME,villars-en-pons@mairie17.com
Monsieur,GEAY,virollet@mairie17.com
Monsieur,OLLIVIER,boresse.et.martron@mairie17.com
Madame,BLANC,commune.cercoux@smic17.fr
Monsieur,PASQUET,clerac@mairie17.com
Monsieur,BOOR,mairie-le.fouilloux@wanadoo.fr
Monsieur,BASTERE,montguyon@mairie17.com
Monsieur,MASERO,neuvicq@mairie17.com
Monsieur,PAILLE,st-martin-ary@mairie17.com
Monsieur,SAVIN,saint.pierre.du.palais@mairie17.com
Monsieur,VATRÉ,contact@mairie-puilboreau.fr
Monsieur,GAY,mairie-aigrefeuille@mairie-aigrefeuille.fr
Monsieur,TARGE,ardillieres@mairie17.com
Monsieur,DEVAUD,ballon@mairie17.com
Monsieur,GIRARD,mairie.chambon17@wanadoo.fr
Monsieur,CAPDEVILLE,cire.daunis@mairie17.com
Madame,BERNARD,mairie.forges@wanadoo.fr
Monsieur,MENANT,mairie@landrais.fr
Madame,CHUPEAU,thaire@mairie17.com
Monsieur,BRUNIER,le.thou@mairie17.com
Monsieur,PILLAUD,virson@mairie17.com
Monsieur,BLANCHÉ,mairie@ville-rochefort.fr
Monsieur,FORT,mairiedevergeroux@wanadoo.fr
Monsieur,SUEUR,mairie@saintpierreoleron.com
Monsieur,PETIT,hiers-brouage@mairie17.com
Monsieur,VALLET ,mairie@marennes.fr
Madame,BÉGU LE ROCHELEUIL,mairie-stjust-luzac@wanadoo.fr
Madame,POINOT-RIVIERE,mairie-bernay-st-martin@smic17.fr
Monsieur,SAUNIER,coivert@mairie17.com
Monsieur,NAZET,mairie.courant@wanadoo.fr
Monsieur,ROUX,la-croix-comtesse@mairie17.com
Monsieur,LAROCHE,mairie.doeuil@wanadoo.fr
Monsieur,RAUD,la-jarrie-audouin@mairie17.com
Monsieur,PERRIER,loulay.mairie@wanadoo.fr
Monsieur,CHARPENTIER,lozay@mairie17.com
Monsieur,GROLLEAU,mairie-migre@smic17.fr
Monsieur,HOFFELT,st.felix@mairie17.com
Madame,HUGON,saint-martial@mairie17.com
Monsieur,CHATELIER,st.pierre.isle@mairie17.com
Monsieur,GOGUET,saint-severin-sur-boutonne@mairie17.com
Monsieur,BOUTIN,vergne@mairie17.com
Monsieur,RULLIER,villeneuve-la-comtesse@mairie17.com
Monsieur,LEONARD,mairie@chatelaillonplage.fr
Monsieur,ROBLIN,mairie-yves@wanadoo.fr
Monsieur,BOIZUMAULT,annepont@mairie17.com
Monsieur,GAILLARD,crazannes@mairie17.com
Monsieur,VIGNERON,fenioux@mairie17.com
Monsieur,TRICOT,grandjean@mairie17.com
Monsieur,RICHAUDEAU,lemung@mairie17.com
Monsieur,BARREAUD,contact@portdenvaux.fr
Monsieur,GODINEAU,mairie@saintsavinien.fr
Monsieur,BOURGEOIS,taillant@mairie17.com
Monsieur,TEXIER,contact@taillebourg17.fr
Monsieur,CARTRON,mairie-la-barde@wanadoo.fr
Monsieur,BORDE,boscamnant@mairie17.com
Monsieur,PEYNAUD,la.clotte@mairie17.com
Monsieur,MARTY,la.genetouze@mairie17.com
Monsieur,CHIRON,st.aigulin@mairie17.com
Monsieur,BERTEAU,saint-martin-de-coux@mairie17.com
Monsieur,ROBILLARD,legrandvillageplage@mairie17.com
Monsieur,MASSICOT,mairiesttrojan@wanadoo.fr
Monsieur,JOUVE,commune.annezay@wanadoo.fr
Monsieur,LAMARE,archingeay@mairie17.com
Madame,PERAUD,chantemerle-sur-la-soie@mairie17.com
Monsieur,ROUSSEAU,mairie.chervettes@wanadoo.fr
Monsieur,BINEAU,landes@mairie17.com
Monsieur,MONTBRUN,nachamps@mairie17.com
Monsieur,ARDOIN,les.nouillers@mairie17.com
Monsieur,PILET,puy.du.lac@mairie17.com
Monsieur,GIRAUD,commune.puyrolland@orange.fr
Monsieur,GORRON,saint.crepin@mairie17.com
Madame,CHARPENTIER,saint.laurent.de.la.barriere@mairie17.com
Madame,BONNEAU,st-loup-de-saintonge@mairie17.com
Monsieur,ROCHET,tonnay-boutonne@mairie17.com
Madame,MOREAU,torxe@mairie17.com
Monsieur,TALLIEU,mairie@la-tremblade.com
Monsieur,POISBELAUD,antezant.la.chapelle@mairie17.com
Monsieur,FERRU,asniereslagiraud@mairie17.com
Monsieur,GEOFFROY,la-benate@mairie17.com
Monsieur,MEGE,bignay@mairie17.com
Monsieur,HARMEGNIES,courcelles@mairie17.com
Monsieur,POUPARD,eglises.argenteuil@mairie17.com
Monsieur,SAGY,fontenet@mairie17.com
Madame,BERTHELOT,mazeray@mairie17.com
Monsieur,BOUIN,mairie.poursaygarnaud@wanadoo.fr
Monsieur,AUGER,st.denis.du.pin@mairie17.com
Monsieur,ÉMARD,saint-julien-de-lescap@mairie17.com
Monsieur,TRICARD,st.martin.de.juillers@mairie17.com
Monsieur,GUILLON,saint-pardoult@mairie17.com
Monsieur,GENEAU,st-pierre-de-juillers@mairie17.com
Madame,THIBAULT,ternant@mairie17.com
Monsieur,BERTIN,mairie-varaize@orange.fr
Monsieur,INGRAND,mairie@la-vergne.fr
Monsieur,ANDRÉ,vervant@mairie17.com
Monsieur,BOUILLON,voissay.mairie17@ozone.net
Monsieur,DÉCHELETTE,st.martin.de.re@mairie17.com
Madame,MESNARD,ville@angely.net
Monsieur,BAUDIN,secretariat@stpalaissurmer.fr
Monsieur,MARCOUILLE,bords@mairie17.com
Monsieur,CHAMPAGNE,cabariot@mairie17.com
Monsieur,LACOSTE,mairie.champdolent@orange.fr
Monsieur,DUCHEZ,genouille@mairie17.com
Monsieur,GONTIER,lussant@mairie17.com
Monsieur,BESSAGUET,mairiemoragne@mairie17.com
Monsieur,DE CHANGY,muron@mairie17.com
Monsieur,TABUTEAU,st.coutant.le.grand@mairie17.com
Monsieur,CHEVILLON,saint-hippolyte@mairie17.com
Monsieur,AUTHIAT,mairie@tonnay-charente.fr
Monsieur,TUILLIÈRE,secretariat.mairie@aytre.fr
Madame,MARCILLY,fouras@mairie17.com
Monsieur,MINIER,st.laurent.de.la.pree@mairie17.com
Monsieur,REIGNIER,accueil.berneuil@mairie17.com
Monsieur,SAGOT,mairie-chermignac@wanadoo.fr
Monsieur,REDUREAU,colombiers@mairie17.com
Monsieur,QUERE,la.jard@mairie17.com
Monsieur,MACHEFERT,mairie.preguillac@wanadoo.fr
Monsieur,PELLETIER,mairie.retaud@wanadoo.fr
Monsieur,SOULISSE,rioux@mairie17.com
Monsieur,BOUTON,tesson@mairie17.com
Monsieur,BRETHOMÉ,mairie.thenac@wanadoo.fr
Monsieur,CHÂTEAUGIRON,varzay@mairie17.com
Monsieur,BELLAUD,aulnay.de.saintonge@mairie17.com
Monsieur,DUGUY,blanzay-sur-boutonne@mairie17.com
Monsieur,RICHARD,cherbonnieres@mairie17.com
Monsieur,PANIER,contre@mairie17.com
Monsieur,GAUTIER,dampierre-sur-boutonne@mairie17.com
Monsieur,CHAMPENOIS,loire.sur.nie@mairie17.com
Monsieur,CHAIGNEAU,nuaille.boutonne@mairie17.com
Madame,TACHE,paille@mairie17.com
Monsieur,PINEAU,st.georges.de.longuepierre@mairie17.com
Madame,PÉROCHON,st.mande.sur.bredoire@mairie17.com
Monsieur,VILLENEUVE,la-villedieu@mairie17.com
Monsieur,FONTAN,mairievillemorin@ozone.net
Monsieur,PARENT,accueil.chateau.oleron@mairie17.com
Monsieur,BARON,bazauges@wanadoo.fr
Madame,IMBERT,beauvais-sur-matha@mairie17.com
Monsieur,PASQUET,communebresdon@wanadoo.fr
Monsieur,AUGUSTIN,commune-gourvillette@orange.fr
Monsieur,GRATEREAU,macqueville@mairie17.com
Monsieur,AUGUSTIN,massac@mairie17.com
Monsieur,DENECHERE,neuvicq-le-chateau@mairie17.com
Monsieur,BRUNET,saint.ouen.la.thene@mairie17.com
Madame,FAVREAU,siecq@mairie17.com
Monsieur,ARRIVE,agudelle@mairie17.com
Monsieur,MAINDRON,allas-champagne@mairie17.com
Monsieur,RODE,mairie.champagnac17@wanadoo.fr
Monsieur,PICHON,mairie.clam17@orange.fr
Madame,GIRAUDEAU,fontaines-ozillac@wanadoo.fr
Monsieur,POTIER,mairieguitinieres@wanadoo.fr
Monsieur,LANDREAU,mairie.leoville@wanadoo.fr
Monsieur,CHAIGNIER,communedelussac@wanadoo.fr
Madame,JAMET,mairie.meux@wanadoo.fr
Monsieur,BERTHELOT,mairiemoings@free.fr
Monsieur,GUIBERT,mairie-mortiers@wanadoo.fr
Madame,BEURG,mairiedeneulles@orange.fr
Monsieur,MAROLLEAU,ozillac.mairie@wanadoo.fr
Monsieur,BROTTEAU,mairie.reaux@orange.fr
Monsieur,MARTIAL,saint-germain-de-lusignan@mairie17.com
Monsieur,DECOOL,mairie.st-germain-de-vibrac@wanadoo.fr
Madame,PREVOT,st.hilairedubois@wanadoo.fr
Monsieur,MICHON,mairie.stmartialdevitaterne@wanadoo.fr
Monsieur,MARIAU,mairie-st-maurice-tavernole@wanadoo.fr
Monsieur,EDOUARD,st.medardensainttonge@wanadoo.fr
Monsieur,NOCQUET,saint-simon-de-bordes@mairie17.com
Monsieur,BARAT,mairie.vanzac@cegetel.net
Monsieur,RABEYROLLES,mairie.villexavier@free.fr
Monsieur,BELOT,mairie@villedejonzac.fr
Monsieur,PROTTEAU,chives@mairie17.com
Madame,GUERET,les-eduts@mairie17.com
Monsieur,BOREL,fontaine.chalendray@mairie17.com
Madame,LUCQUIAUD,nere@mairie17.com
Madame,GEOFFROY,mairieromazieres@wanadoo.fr
Madame,CHAUNUX,saleignes@mairie17.com
Monsieur,REVEILLAUD,seigne@mairie17.com
Monsieur,BEGEON,villiers.couture@mairie17.com
Madame,GUILLET,mairie.vinax@ozone.net
Monsieur,BRAUD,secretariat@archiac.fr
Madame,GUIMBERTEAU,arthenac@mairie17.com
Monsieur,POZZOBON,mairiebrie.archiac@free.fr
Monsieur,ROY,mairie.celles@wanadoo.fr
Monsieur,LAMANT,cierzac@mairie17.com
Monsieur,MARC,germignac@mairie17.com
Monsieur,GIRARD,mairie-jarnac-champagne@wanadoo.fr
Monsieur,GUEBERT,mairie.lonzac@wanadoo.fr
Monsieur,BENOIST-GIRONIERE,neuillac@mairie17.com
Monsieur,VION,mairiesaintcierschamp@wanadoo.fr
Monsieur,BOUCHÉ,saint.eugene@mairie17.com
Madame,BOURDEZEAU,saint-maigrin@mairie17.com
Monsieur,MITTARD,st.martial.sur.ne@mairie17.com
Monsieur,MARIAU,ste.lheurine@wanadoo.fr
Monsieur,PRIOUZEAU,mairie@ville-arvert.fr
Monsieur,GAUTRONNEAU,anais@mairie17.com
Monsieur,TAUPIN,angliers@mairie17.com
Madame,SOIVE,mairie.bouhet@wanadoo.fr
Monsieur,CRETET,le-gue-dallere@mairie17.com
Monsieur,POUILLARD,nuaille.daunis@mairie17.com
Monsieur,LUC,mairie.stsauveurdaunis@orange.fr
Madame,LAFOUGÈRE,verines@mairie17.com
Monsieur,GENDRE,mairie@ville-dolus-oleron.fr
Monsieur,PROTEAU,bourcefranc-le-chapus@mairie17.com
Monsieur,GADREAU,info@mairie-lesmathes-palmyre.fr
Monsieur,HERBERT,infos@mairie-saint-augustin.fr
Monsieur,GAILLARD,mairie@leboisplage.fr
Monsieur,OLIVIER,arsenre@mairie17.com
Monsieur,DUVAL,st.clement.des.baleines@mairie17.com
Monsieur,BERNARD,balanzac@mairie17.com
Monsieur,SAINTLOS,le.chay@mairie17.com
Monsieur,DE MINIAC,mairie-la-clisse@smic17.fr
Monsieur,MARTIN,corme-ecluse@mairie17.com
Monsieur,MARGAT,mairie.cormeroyal@free.fr
Monsieur,GUILLAUD,mairie.eguille@orange.fr
Monsieur,BROUHARD,mairie@le-gua.com
Monsieur,RAGONNEAUD,luchat@mairie17.com
Monsieur,COTTERRE,accueil.medis@mairie17.com
Monsieur,RAFFE,nancras@mairie17.com
Monsieur,LAGARDE,mairie.nieullessurseudre@orange.fr
Monsieur,TUAL,pisany@mairie17.com
Madame,GOUGNON,sablonceaux@mairie17.com
Monsieur,ROY,st.romain.benet@mairie17.com
Monsieur,PAPINEAU,mairie.stsornin911@orange.fr
Monsieur,FERCHAUD,affgenerales@mairie-saujon.fr
Madame,ROLLAND,thezac@mairie17.com
Monsieur,PANNAUD,contact@chaniers.fr
Monsieur,COMPAIN,mairie.cherac@wanadoo.fr
Monsieur,MONJOU,mairie.dompierresurcharente@wanadoo.fr
Monsieur,SERIS,mairie-saintsauvant@orange.fr
Monsieur,CHOLLEY,mairie.beaugeay@wanadoo.fr
Monsieur,CLOCHARD,champagne@mairie17.com
Monsieur,GAILLOT,mairie@ville-echillais.fr
Monsieur,ROUYER,mairie-gripperie@wanadoo.fr
Madame,BAZIN,mairie-saint-agnant@wanadoo.fr
Monsieur,DURIEUX,saint.jean.dangle@mairie17.com
Monsieur,GENDRE,mairie@laflotte.fr
Madame,CARRÈRE,mairie@vaux-atlantique.com
Monsieur,MASSÉ,st.denis.oleron@wanadoo.fr
Monsieur,RAYTON,lacouardesurmer@mairie17.com
Monsieur,VAILLEAU,accueil.mairie@angoulins.fr
Monsieur,BAECKER,breuil-la-reorte@mairie17.com
Madame,FRAIGNEAU,marsais@mairie17.com
Madame,JUIN,pere@mairie17.com
Monsieur,DESILLE,commune.puyravault@orange.fr
Monsieur,GORIOUX,saintgeorgesdubois@mairie17.com
Monsieur,GARCIA,st.germain.marencennes@mairie17.com
Madame,FILIPPI,st.mard@mairie17.com
Madame,BASTEL,saint-pierre-damilly@mairie17.com
Madame,BRUNET,mairie.stsaturnindubois@wanadoo.fr
Madame,DESPREZ,mairie@ville-surgeres.fr
Monsieur,TARDY,vandre@mairie17.com
Monsieur,BLASZEZYK,vouhe@mairie17.com
Madame,DEMENE,mairie@ville-portdesbarques.fr
Madame,VERGNON,info@saintemariedere.fr
Monsieur,BARRAUD,etaules@mairie17.com
Monsieur,RULLAND,aujac@mairie17.com
Monsieur,ESCLOUPIER,aumagne@mairie17.com
Monsieur,BOULETREAU,authon-ebeon@mairie17.com
Monsieur,LACLIE,bercloux@mairie17.com
Monsieur,COSSET,brizambourg@mairie17.com
Monsieur,FOUGERAT,mairie.burie@wanadoo.fr
Monsieur,LORIT,mairie.ecoyeux@wanadoo.fr
Madame,GREGOIRE,la.frediere@mairie17.com
Monsieur,DRAHONNET,juicq@mairie17.com
Madame,POTTIER,migron@mairie17.com
Monsieur,BIZOT,nantille.mairie17@wanadoo.fr
Monsieur,PAJEILE,mairiesaintbris@wanadoo.fr
Monsieur,CHANTEREAU,saint.cesaire@mairie17.com
Monsieur,BASCLE,mairie-st-hilaire@smic17.fr
Monsieur,GRATEAU,sainte-meme@mairie17.com
Madame,THOUARD,le.seure@mairie17.com
Monsieur,BARUSSEAU,villars-les-bois@mairie17.com
Monsieur,PORTRON,moeze@mairie17.com
Monsieur,VILLARD,mairiesaintfroult@wanadoo.fr
Madame,BARTHELEMY,saint-nazaire-sur-charente@mairie17.com
Monsieur,CHATELIER,mairie@soubise.fr
Monsieur,TROGER,avy@mairie17.com
Monsieur,DESSAIVRE,belluire@mairie17.com
Madame,SEGUIN-GALLOT,biron@mairie17.com
Monsieur,TONNEAU,bougneau@mairie17.com
Monsieur,PIERRONNE,mairie.brives.chrte@wanadoo.fr
Monsieur,GUIBERT,chadenac@mairie17.com
Monsieur,ANDRÉ,coulonges@mairie17.com
Monsieur,BAUDRIT,echebrune@mairie17.com
Monsieur,FREDERIC,fleac.sur.seugne@mairie17.com
Monsieur,ESTÈVE,marignac@mairie17.com
Monsieur,ELIE,mmazerolles@wanadoo.fr
Monsieur,GEAY,montils@mairie17.com
Monsieur,DUGUE,perignac@mairie17.com
Monsieur,LAURENT,mairie.pons@smic17.fr
Monsieur,ARNAUD,rouffiac@mairie17.com
Monsieur,BERTRAND,saint-leger@mairie17.com
Madame,GENET,saint-palais-de-phiolin@mairie17.com
Monsieur,MONNIER,st-quantin-rancannes@mairie17.com
Monsieur,ARCHAMBAUD,mairie@st-seurin-de-palenne.fr
Monsieur,HERVÉ,info@stsever17.fr
Monsieur,MARCHAIS,salignac-sur-charente@mairie17.com
Monsieur,CHAIGNEAU,ecurat@mairie17.com
Madame,TURGNÉ,nieul-les-saintes@mairie17.com
Monsieur,DELHOUME,pessines@mairie17.com
Monsieur,CAILLAUD,st.georges.des.coteaux@mairie17.com
Madame,BLANCHARD,labreelesbains@wanadoo.fr
Madame,BENETEAU,mairie.breuil-magne@wanadoo.fr
Monsieur,LAGREZE,loire.les.marais@mairie17.com
Monsieur,AUCLAIR,portes-en-re@mairie17.com
Monsieur,GRIOLET,chaillevette@mairie17.com
Monsieur,LYS,mairie@breuillet-17.fr
Monsieur,RAFFARIN,rivedoux-plage@mairie17.com
Monsieur,DUMOND,lesangles.19@orange.fr
Monsieur,COMBES,admin@ville-tulle.fr
Madame,DELCOUDERC-JUILLARD,mairie-bort-les-orgues@wanadoo.fr
Monsieur,GUITARD,mairie.monestier-port-dieu@wanadoo.fr
Monsieur,GRUAT,saintjulienpresbort@orange.fr
Monsieur,SANGOÏ,sarroux@wanadoo.fr
Monsieur,VIALARD,mairie.altillac@voila.fr
Monsieur,REYNAL,mairidastaillac@wanadoo.fr
Monsieur,CAYRE,mairie.beaulieu@wanadoo.fr
Monsieur,DUMAS,mairiebilhac@wanadoo.fr
Monsieur,SEGUY,communebrivezac@wanadoo.fr
Monsieur,LAVASTROUX,mairie-lcas@wanadoo.fr
Madame,GRAFFOUILLERE,mairie.chenailler.mascheix@wanadoo.fr
Madame,BARRADE ,mairie.de.liourdres@wanadoo.fr
Madame,MEUNIER,mairie-de-nonards@wanadoo.fr
Monsieur,PERRIER,mairiepuydarnac@wanadoo.fr
Madame,SOURSAC,mairie.queyssaclesvignes@wanadoo.fr
Monsieur,PUYJALON,mairie.sioniac@wanadoo.fr
Madame,SCHULLER,mairie.tudeils@wanadoo.fr
Madame,POUJADE,mairie.vegennes@wanadoo.fr
Monsieur,ZIZARD,mairielascaux19@wanadoo.fr
Monsieur,VIDAU,mairie@objat.fr
Monsieur,LALISSE,mairie.st-aulaire@wanadoo.fr
Monsieur,GALAUD,mairie.saintbonnetlariviere@wanadoo.fr
Madame,ROQUE,saint.cyprien@wanadoo.fr
Monsieur,DELAGE,commune-de-st-cyr-la-roche2@wanadoo.fr
Monsieur,YARDIN,mairie.saint.solve@wanadoo.fr
Madame,CORCORAL,commune-vars-roseix@wanadoo.fr
Monsieur,PAGNON,info@vignols.com
Madame,POULVEREL,mairie.voutezac@wanadoo.fr
Monsieur,PLAZANET,mairie.condat@wanadoo.fr
Monsieur,CHATEGNIER,mairie.espartignac@wanadoo.fr
Monsieur,LAVAL,mairie.eyburie@wanadoo.fr
Monsieur,DUMAS,mairie.saint-ybard@wanadoo.fr
Madame,DESSUS,mairie@uzerche.fr
Monsieur,COLLIGNON,chanac.mairie@wanadoo.fr
Monsieur,FOUCHÉ ,mairie.cornil@wanadoo.fr
Monsieur,ROUBEYROTTE,mairie.espagnac19@orange.fr
Monsieur,HEBRARD,mairieladignac@wanadoo.fr
Monsieur,RINGENBACH,lagarde-enval@wanadoo.fr
Monsieur,CHASSAGNARD,mairie.laguenne@wanadoo.fr
Monsieur,LAPLACE,mairiemarclatour@wanadoo.fr
Monsieur,DUBOIS,pandrignes@wanadoo.fr
Monsieur,CORREZE,mairiesaintbonnetavalouze@wanadoo.fr
Monsieur,GAYE,mairie.st.martial.gimel@wanadoo.fr
Madame,VALLÉE-PREVÔTÉ,mairiesaintpaul19@orange.fr
Monsieur,GANTHEIL,mairie.chiracbellevue@wanadoo.fr
Monsieur,GUEGUEN,lamazierebasse.19.mairie@wanadoo.fr
Madame,MIERMONT,communelatronche@wanadoo.fr
Monsieur,VALADE,mairie.liginiac@wanadoo.fr
Monsieur,STÖHR,mairieneuvic19160@gmail.com
Monsieur,GAYE,mairie-palisse19@wanadoo.fr
Monsieur,ROQUES,mairie.roche.le.peyroux@wanadoo.fr
Madame,GUIVARCH-PAISNEL,mairie.stetiennelageneste@wanadoo.fr
Monsieur,MAUPOME,mairiesthilaireluc@orange.fr
Monsieur,LEFORT-LARY,mairie.stpantaleondelapleau@orange.fr
Madame,MARTIN,mairie.stemarielapanouze@wanadoo.fr
Madame,MARTINERIE,mairie.serandon19@wanadoo.fr
Monsieur,JOUCHOUX,marie-bonnefond@wanadoo.fr
Monsieur,FOURNET,mairie@ville-bugeat.fr
Madame,JAMILLOUX-VERDIER,mairie.legliseauxbois@orange.fr
Monsieur,JOFFRE,mairiegourdonmurat@wanadoo.fr
Madame,DANTONY ,mairie-lacelle@wanadoo.fr
Monsieur,PETIT,mairiedelestards@wanadoo.fr
Monsieur,FONFREDE,mairie-perols-sur-vezere@wanadoo.fr
Monsieur,LAURENT,mairiepradines19@orange.fr
Monsieur,JENTY,mairie-saint-hilairelescourbes@wanadoo.fr
Monsieur,HAYMA,mairie-st-merd-les-oussines@wanadoo.fr
Madame,BOURNEIL,mairie.tarnac@orange.fr
Monsieur,HOUILLE,mairie.toy-viam@wanadoo.fr
Madame,GUILLOU,viam.mairie@wanadoo.fr
Monsieur,SIMONET,mairie.albignac@wanadoo.fr
Monsieur,CHOUZENOUX,mairie@ville-aubazine.fr
Monsieur,COSTE,mairie-de-beynat@wanadoo.fr
Madame,FARFAL,mairie.chastang@wanadoo.fr
Monsieur,DERACHINOIS,mairie.lanteuil@orange.fr
Monsieur,LISSAJOUX ,mairie.menoire@wanadoo.fr
Monsieur,POUCHOU,mairie.palazinges@orange.fr
Monsieur,GALINON,le-pescher.mairie@wanadoo.fr
Monsieur,LAVAL,mairie@serilhac.fr
Monsieur,RATELADE,mairie.aix@nordnet.fr
Monsieur,PEYRAUD,alleyrat.mairie@wanadoo.fr
Monsieur,ESCURAT,mairie.chaveroche@wanadoo.fr
Madame,JAMIN,confolent.mairie@wanadoo.fr
Monsieur,BREDÈCHE,mairie.de.lignareix@wanadoo.fr
Madame,COULAUD,mairie.margerides@orange.fr
Monsieur,BOSSAERT,mairie.mestes@wanadoo.fr
Monsieur,PRADEL,st-angel.mairie@orange.fr
Monsieur,COUDERC,mairiestbonnetpresbort@wanadoo.fr
